candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-12-03,Veracity,Veracity,Consulting,350.00,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v10,medium,utah_standard_form/vision,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Wix,Wix,Campaign email address,40.26,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,66,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,City of Orem,City of Orem,Oremfest parade registration,100.00,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,67,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Wix,Wix,Campaign website,463.75,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,68,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,City of Orem,City of Orem,Candidate registration,75.00,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,69,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Costco,Costco,Oremfest parade treats,135.22,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,70,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Wix,Wix,Campaign email address,9.01,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,72,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Lowe's,Lowe's,Stakes for campaign signs,209.31,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,73,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Wix,Wix,Campaign email address,9.01,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,74,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Sun Lithographing,Sun Lithographing,Flyer,157.81,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,75,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Sun Lithographing,Sun Lithographing,Mailer,3769.72,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,76,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Notatek,Notatek,Yard signs,632.88,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,77,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Arena LLC,Arena Llc,Digital advertising,3000.00,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,78,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Lowe's,Lowe's,Stakes for campaign signs,128.51,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,79,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-08-05,Primary Report,,Walmart,Walmart,Candy and booth materials,79.45,False,True,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,80,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Wix,Wix,Campaign email address,9.01,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,44,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Wix,Wix,Campaign email address,9.01,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,45,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Notatek,Notatek,Yard signs,949.32,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,46,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Sun Lithographing,Sun Lithographing,Flyer,647.28,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,47,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Arena LLC,Arena Llc,Digital advertising,2500.00,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,48,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Sun Lithographing,Sun Lithographing,Mailer,4758.84,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,49,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-07,28 days before Election,,Venmo,Venmo,Transaction fees (combined),139.37,False,True,raw/202510_Mecham-28-days.pdf,e64b47bb,50,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-28,7 days before Election,,Qualtrics,Qualtrics,Survey software,386.10,False,True,raw/202510_Mecham-7-days.pdf,cf3a0553,42,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-28,7 days before Election,,Sun Lithographing,Sun Lithographing,Mailer postage,3741.07,False,True,raw/202510_Mecham-7-days.pdf,cf3a0553,43,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-28,7 days before Election,,Sun Lithographing,Sun Lithographing,Mailer printing and delivery,2000.00,False,True,raw/202510_Mecham-7-days.pdf,cf3a0553,44,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-28,7 days before Election,,Vottiv Campaigns,Vottiv Campaigns,Campaign text,950.00,False,True,raw/202510_Mecham-7-days.pdf,cf3a0553,45,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-10-28,7 days before Election,,Venmo,Venmo,Transaction fees,11.31,False,True,raw/202510_Mecham-7-days.pdf,cf3a0553,46,high,utah_standard_form/text,0
Quinn Mecham,Council,At-Large,2025,2025-11-25,Final Report,,Quinn Mecham,Quinn Mecham,loan repayment,750.00,False,True,raw/202512_Mecham-Final.pdf,5cfa05a4,25,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,}Orem City Candidate filing fee,}Orem City Candidate filing fee,,75.00,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,20,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,] Office Depot Campaign supplies,] Office Depot Campaign supplies,,28.54,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,21,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,] FedEx Campaign signs,] FedEx Campaign signs,,106.34,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,22,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,|Walmart Campaign supplies,|Walmart Campaign supplies,,8.58,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,23,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,] FedEx Flyers and signs,] FedEx Flyers and signs,,71.35,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,24,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-08-05,Primary Report,,] FedEx Flyers and signs,] FedEx Flyers and signs,,646.87,False,False,raw/202508_Steven-White-Primary.pdf,88be4daa,25,medium,utah_standard_form/ocr,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,Orem City,Orem City,Candidate Filing Fee,75.00,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,78,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,Namecheap,Namecheap,Domain name service,10.16,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,79,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,Office Depot,Office Depot,Misc. Campaign Supplies,28.54,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,80,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,FedEx,FedEx,Campaign Signs,106.34,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,81,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,Walmart,Walmart,Misc. Campaign Supplies,8.58,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,82,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,FedEx,FedEx,Campaign Flyers & Signs,71.35,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,83,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,FedEx,FedEx,Campaign Flyers & Signs,646.87,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,84,high,utah_standard_form/text,0
Steven White,Council,At-Large,2025,2025-11-25,Final Report,,Carrd.co,Carrd.co,Website,19.00,False,False,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,85,high,utah_standard_form/text,0
Tommy Williams,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-06,City of Orem,City of Orem,Declaration filing fee,75.00,False,True,raw/202508_Tommy-Williams-Primary-scaled.jpg,eab16380,v1,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-02,Orem City Government,Orem City Government,Candidate Filing Fee,75.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v1,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-10,Weifang Life Co.,Weifang Life Co,Yard Signs,660.83,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v2,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-19,Uprinting.com,Uprinting.com,Door Hangers,470.59,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v3,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-07,Isaac Howells,Isaac Howells,Flyering,93.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v4,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-09,Isaac Howells,Isaac Howells,Flyering,35.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v5,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-08,Isaac Howells,Isaac Howells,Flyering,20.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v6,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-09,John Ian Van Cott,John Ian Van Cott,Flyering,31.50,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v7,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-10,Isabella Henkel,Isabella Henkel,Flyering,15.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v8,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-14,Rachel West,Rachel West,Flyering,40.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v9,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-14,Dylan Petersen,Dylan Petersen,Flyering,80.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v10,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-14,Scott Bushman,Scott Bushman,Flyering,15.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v11,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-16,John Ian Van Cott,John Ian Van Cott,Flyering,20.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v12,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-17,Easton Jacob,Easton Jacob,Flyering,40.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v13,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-17,Haylee Jacob,Haylee Jacob,Flyering,40.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v14,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-17,Eliza Clarke,Eliza Clarke,Flyering,30.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v15,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-17,Mei Ellison,Mei Ellison,Flyering,20.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v16,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-18,Isabella Henkel,Isabella Henkel,Flyering,20.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v17,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-01,Debbie Lamb,Debbie Lamb,Flyering,20.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v18,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-19,Mckylie Allred,Mckylie Allred,Flyering,12.50,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v19,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-19,Aubrey Van Cott,Aubrey Van Cott,200 cookies w/baggies (Meet the Candidates),200.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v20,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-21,Isabella Henkel,Isabella Henkel,Flyering,40.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v21,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-21,Alexis Tubbs,Alexis Tubbs,Flyering,45.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v22,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-23,Kate Terry,Kate Terry,Flyering,45.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v23,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-23,Korri Prete,Korri Prete,Flyering,45.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v24,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-23,Jadynn Wildeboer,Jadynn Wildeboer,Flyering,45.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v25,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-28,Dylan Petersen,Dylan Petersen,Flyering,80.00,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v26,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-06,Uprinting.com,Uprinting.com,Door Hangers,531.80,False,True,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,v27,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-20,Post Primary Report,2025-08-08,Christopher Price,Christopher Price,Flyering,225.00,False,True,raw/202508_Van-Cott-Primary-Final.pdf,c7ab0b54,v1,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-08-20,Post Primary Report,2025-08-08,Isabella Henkel,Isabella Henkel,Flyering,100.00,False,True,raw/202508_Van-Cott-Primary-Final.pdf,c7ab0b54,v2,medium,utah_standard_form/vision,0
Truman Van Cott,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-18,Orem City Government,Orem City Government,Candidate Filing Fee,75.00,False,True,raw/202510_Van-Cott-28-days-1.pdf,48c920da,78,high,utah_standard_form/text,0
Truman Van Cott,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-22,Vottiv.com,Vottiv.com,Voter Contacts,500.00,False,True,raw/202510_Van-Cott-28-days-1.pdf,48c920da,79,high,utah_standard_form/text,0
Truman Van Cott,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-28,Venmo,Venmo,Instant Transfer Fee,8.75,False,True,raw/202510_Van-Cott-28-days-1.pdf,48c920da,80,high,utah_standard_form/text,0
Truman Van Cott,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-24,Isaac Howells,Isaac Howells,Yard Sign Placement,50.00,False,True,raw/202510_Van-Cott-28-days-1.pdf,48c920da,81,high,utah_standard_form/text,0
Truman Van Cott,Council,At-Large,2025,2025-11-25,Final Report,2025-11-25,Kelly Opfar,Kelly Opfar,Partial Donation Refund,366.25,False,True,raw/202512_Van-Cott-Final.pdf,73475b17,26,high,utah_standard_form/text,0
