dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,6,2022-09-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,346
meeting_minutes,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md,1,2022-10-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,347
meeting_minutes,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md,2,2022-10-04,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,348
meeting_minutes,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md,3,2022-10-04,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,349
meeting_minutes,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md,4,2022-10-04,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,350
meeting_minutes,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md,1,2022-10-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,351
meeting_minutes,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md,2,2022-10-18,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,352
meeting_minutes,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md,1,2022-11-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,353
meeting_minutes,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md,2,2022-11-01,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,354
meeting_minutes,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md,3,2022-11-01,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,355
meeting_minutes,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md,1,2022-11-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,356
meeting_minutes,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md,2,2022-11-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,357
meeting_minutes,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md,3,2022-11-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,358
meeting_minutes,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md,1,2022-11-15,RDA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,359
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,1,2022-12-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,360
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,2,2022-12-06,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,361
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,3,2022-12-06,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,362
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,4,2022-12-06,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,363
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,5,2022-12-06,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,364
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,6,2022-12-06,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,365
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,7,2022-12-06,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,366
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,8,2022-12-06,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,367
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,9,2022-12-06,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,368
meeting_minutes,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md,10,2022-12-06,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,369
meeting_minutes,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md,1,2023-01-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,370
meeting_minutes,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md,2,2023-01-03,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,371
meeting_minutes,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md,3,2023-01-03,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,372
meeting_minutes,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md,1,2023-01-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,373
meeting_minutes,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md,2,2023-01-17,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,374
meeting_minutes,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md,3,2023-01-17,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,375
meeting_minutes,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md,4,2023-01-17,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,376
meeting_minutes,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md,1,2023-02-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,377
meeting_minutes,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md,2,2023-02-07,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,378
meeting_minutes,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md,3,2023-02-07,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,379
meeting_minutes,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md,4,2023-02-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,380
meeting_minutes,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,1,2023-02-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,381
meeting_minutes,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,2,2023-02-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,382
meeting_minutes,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,3,2023-02-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,383
meeting_minutes,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,4,2023-02-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,384
meeting_minutes,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md,5,2023-02-21,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,385
meeting_minutes,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,1,2023-03-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,386
meeting_minutes,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,2,2023-03-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,387
meeting_minutes,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,3,2023-03-07,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,388
meeting_minutes,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,4,2023-03-07,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,389
meeting_minutes,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md,5,2023-03-07,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,390
meeting_minutes,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md,1,2023-03-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,391
meeting_minutes,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md,2,2023-03-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,392
meeting_minutes,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md,3,2023-03-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,393
meeting_minutes,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md,4,2023-03-21,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,394
meeting_minutes,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md,1,2023-04-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,395
meeting_minutes,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md,2,2023-04-04,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,396
meeting_minutes,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md,3,2023-04-04,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,397
meeting_minutes,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md,4,2023-04-04,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,398
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,1,2023-04-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,399
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,2,2023-04-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,400
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,3,2023-04-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,401
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,4,2023-04-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,402
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,5,2023-04-18,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,403
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,6,2023-04-18,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,404
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,7,2023-04-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,405
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,8,2023-04-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,406
meeting_minutes,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,9,2023-04-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,407
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,1,2023-05-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,408
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,2,2023-05-02,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,409
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,3,2023-05-02,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,410
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,4,2023-05-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,411
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,5,2023-05-02,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,412
meeting_minutes,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,6,2023-05-02,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,413
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,1,2023-05-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,414
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,2,2023-05-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,415
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,3,2023-05-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,416
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,4,2023-05-16,Council,Ordinance,Ordinance,,final-action,pass,4,1,,roll-call,4-1 Pass,crosswalk,high,417
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,5,2023-05-16,Council,Ordinance,Ordinance,,final-action,pass,4,1,,roll-call,4-1 Pass,crosswalk,high,418
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,6,2023-05-16,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,419
meeting_minutes,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_redevelopment-agency-meeting.md,1,2023-05-16,RDA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,420
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,1,2023-06-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,421
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,2,2023-06-06,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,422
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,3,2023-06-06,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,423
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,4,2023-06-06,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,424
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,5,2023-06-06,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,425
meeting_minutes,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_redevelopment-agency-meeting.md,1,2023-06-06,RDA,Resolution,Resolution,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,426
meeting_minutes,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,1,2023-06-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,427
meeting_minutes,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,2,2023-06-20,Council,Appointment,Appointment,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,428
meeting_minutes,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,3,2023-06-20,Council,Ordinance,Ordinance,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,429
meeting_minutes,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,4,2023-06-20,Council,Ordinance,Ordinance,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,430
meeting_minutes,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,5,2023-06-20,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,medium,431
