date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-10-27,2020,Cache County Council Council Meeting,Council,18,adjourn from the Executive Session,,"The vote was unanimous, 5-0",Erickson,Worthen,,,legislative/minutes/2020/2020-10-27_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,1,approve the agenda,,"The vote was unanimous, 6-0",Zilles,,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,2,"approve the minutes of the October 27, 2020",,"motion passed, 6-0",Worthen,Erickson,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,3,adjourn to an Executive Session to discuss,,"The vote was unanimous, 6-0",Zilles,Tidwell,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,4,adjourn from the Executive Session,,"The vote was unanimous, 6-0",Worthen,Tidwell,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,5,close the Public Hearing,,"The vote was unanimous, 6-0",Zilles,Erickson,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,6,"set a Public Hearing for November 24, 2020",,"The vote was unanimous, 5-0",Zilles,Erickson,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,7,approve Ordinance No,,,Zilles,,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,8,support the Planning Commission's,,"The vote was unanimous, 6-0",Erickson,,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,9,waive the rules and approve Resolution No,,"The
vote was unanimous, 6-0",Worthen,Tidwell,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
2020-11-10,2020,Cache County Council Council Meeting,Council,10,approve the 2021 Cache County,,"The vote was unanimous, 6-0",Erickson,,,,legislative/minutes/2020/2020-11-10_council.md,citysite_ocr
