year,election_date,election_type,source_file,sheet,family,contest,county_office,district,kind,n_candidates,n_precincts,n_rows,total_votes,retained
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet4,C,U.S. HOUSE DISTRICT 1,,,,4,74,296,43833,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet5,C,U.S. HOUSE DISTRICT 2,,,,5,211,1055,107781,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet6,C,U.S. HOUSE DISTRICT 3,,,,3,297,891,127177,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet7,C,U.S. HOUSE DISTRICT 4,,,,5,401,2005,211765,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet2,C,U.S. PRESIDENT,,,,16,983,15728,509438,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet3,C,U.S. SENATE,,,,5,983,4915,495263,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet80,C,WILLIAM K. KENDALL,,,,3,979,2937,408691,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet90,C,ZAP PROPOSITION 8,,,,3,979,2937,484070,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet55,C,COUNTY ASSESSOR,Assessor,,office,3,979,2937,481518,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet91,C,SALT LAKE COUNTY JAIL BOND,Ballot Measure,,measure,3,979,2937,458616,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet52,C,COUNTY COUNCIL DISTRICT 2,Council,2,office,3,149,447,72143,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet53,C,COUNTY COUNCIL DISTRICT 4,Council,4,office,4,186,744,97373,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet54,C,COUNTY COUNCIL DISTRICT 6,Council,6,office,3,234,702,91291,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet51,C,COUNTY COUNCIL AT-LARGE C,Council,At-Large C,office,3,979,2937,483481,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet50,C,COUNTY MAYOR,Mayor,,office,3,979,2937,497382,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet56,C,COUNTY RECORDER,Recorder,,office,3,979,2937,482880,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet57,C,COUNTY SURVEYOR,Surveyor,,office,3,979,2937,479521,yes
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet58,C,COUNTY TREASURER,Treasurer,,office,3,979,2937,480844,yes
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet17,C,GRANITE SCHOOL BOARD DISTRICT 6,,,,4,30,120,3925,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet6,C,STATE HOUSE DISTRICT 21 (DEM) (DEM),,,,3,29,87,2548,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet7,C,STATE HOUSE DISTRICT 34 (DEM) (DEM),,,,3,41,123,4408,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet8,C,STATE HOUSE DISTRICT 38 (REP) (REP),,,,3,28,84,2068,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet9,C,STATE HOUSE DISTRICT 40 (DEM) (DEM),,,,3,43,129,2393,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet10,C,STATE HOUSE DISTRICT 41 (REP) (REP),,,,3,64,192,3608,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet11,C,STATE HOUSE DISTRICT 44 (REP) (REP),,,,3,34,102,4894,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet12,C,STATE HOUSE DISTRICT 48 (REP) (REP),,,,3,32,96,3946,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet14,C,STATE SCHOOL BOARD DISTRICT 11 (REP) (REP),,,,3,27,81,2185,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet13,C,STATE SCHOOL BOARD DISTRICT 8 (REP) (REP),,,,3,158,474,9781,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet3,C,STATE SENATE DISTRICT 13 (DEM) (DEM),,,,4,94,376,8970,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet4,C,STATE SENATE DISTRICT 14 (DEM) (DEM),,,,3,103,309,13025,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet5,C,STATE SENATE DISTRICT 18 (REP) (REP),,,,3,75,225,9714,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet2,C,U.S. HOUSE DISTRICT 1 (DEM) (DEM),,,,5,647,3235,57074,no
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet15,C,COUNTY COUNCIL DISTRICT 5 (REP) (REP),Council,5,office,3,144,432,16596,yes
2026,2026-06-23,primary,statementofvotescastrptvoterprivacy.xlsx,Sheet16,C,COUNTY DISTRICT ATTORNEY (DEM) (DEM),District Attorney,,office,3,1006,3018,65371,yes
